"ID","COUNTRY","AFRADMIN2Code","AFRAdminname","AREATYPE","Lat","Long","MM","YY","LoAge","UpAge","Ex","Pf","PfPR2.10","METHOD","Time","Microscopy","Rainy","utm_x","utm_y","Prev"
47548,"Tanzania","TZA006","Tanga","Point",-5.22264,38.65778,5,2015,5,16,56,1,1.8901822093522,"RDT",173,0,0,1127.95090491543,9419.63297547915,0.0178571428571429
47569,"Tanzania","TZA006","Tanga","Point",-4.91111,38.70974,5,2015,5,16,69,15,22.9567381180542,"RDT",173,0,0,1134.04359569208,9454.19026988803,0.217391304347826
47613,"Tanzania","TZA006","Tanga","Point",-5.15523,38.62101,5,2015,5,16,55,1,1.92186124079385,"RDT",173,0,0,1123.9227404511,9427.15764454771,0.0181818181818182
47654,"Tanzania","TZA006","Tanga","Point",-5.28369,38.76633,5,2015,5,16,116,49,44.6040762698532,"RDT",173,0,0,1139.97821852575,9412.73976031204,0.422413793103448
47661,"Tanzania","TZA006","Tanga","Point",-4.67948,39.13757,5,2015,5,16,55,7,13.4424690084098,"RDT",173,0,0,1181.96718844403,9479.5193814061,0.127272727272727
47675,"Tanzania","TZA006","Tanga","Point",-5.212218,38.772097,11,2015,0.5,4.58333333333333,13,0,0,"RDT",179,0,0,1140.69399403181,9420.67489623949,0
47676,"Tanzania","TZA006","Tanga","Point",-5.123143,38.612201,11,2015,1.08333333333333,4.91666666666667,18,0,0,"RDT",179,0,0,1122.97305660901,9430.73046092402,0
47677,"Tanzania","TZA006","Tanga","Point",-4.860078,39.091884,10,2015,0.583333333333333,4.83333333333333,15,0,0,"RDT",178,0,1,1176.6925834947,9459.48648477714,0
47690,"Tanzania","TZA006","Tanga","Point",-5.42626,38.97147,5,2015,5,16,56,1,1.8901822093522,"RDT",173,0,0,1162.67550633419,9396.67705364553,0.0178571428571429
47694,"Tanzania","TZA006","Tanga","Point",-5.68202,38.83333,5,2015,5,16,56,16,30.1689976096048,"RDT",173,0,0,1147.00864222916,9368.40751248029,0.285714285714286
47695,"Tanzania","TZA006","Tanga","Point",-5.39404,38.976689,11,2015,1.5,4.83333333333333,6,0,0,"RDT",179,0,0,1163.29222871651,9400.25249924858,0
47723,"Tanzania","TZA006","Tanga","Point",-4.99543,39.05474,5,2015,5,16,55,10,19.1974930536442,"RDT",173,0,0,1172.41338323965,9444.47751506166,0.181818181818182
47748,"Tanzania","TZA006","Tanga","Point",-5.07942,39.08676,5,2015,5,16,118,0,0,"RDT",173,0,0,1175.89579318265,9435.1071910071,0
47749,"Tanzania","TZA006","Tanga","Point",-5.22265,38.97496,5,2015,5,16,65,25,40.6125183082044,"RDT",173,0,0,1163.28417298426,9419.30406829699,0.384615384615385
47772,"Tanzania","TZA006","Tanga","Point",-5.079542,39.097264,11,2015,0.75,4.75,12,0,0,"RDT",179,0,0,1177.06663956116,9435.08255699972,0
47773,"Tanzania","TZA006","Tanga","Point",-5.085353,39.114041,12,2015,0.5,4.75,16,0,0,"RDT",180,0,0,1178.93083452545,9434.41878710429,0
47774,"Tanzania","TZA006","Tanga","Point",-5.110384,39.108296,12,2015,0.75,4.58333333333333,13,0,0,"RDT",180,0,0,1178.26389490846,9431.64203925269,0
